Current Offset,Sample Number,Title,Trigger Offset,Time End,Time Start,U Sec,Time Of Threshold
15846,16384,wf_134,660,1662555466.3565192,1662555466.356388,356388,720
5946,16384,wf_135,7144,1662555466.3629327,1662555466.3628016,362801,608
9081,16384,wf_136,10279,1662555466.3833542,1662555466.383223,383223,3792
12275,16384,wf_137,13473,1662555466.390652,1662555466.3905208,390520,448
6627,16384,wf_138,7825,1662555466.4129834,1662555466.4128523,412852,536
13898,16384,wf_139,15096,1662555466.4184318,1662555466.4183006,418300,488
13064,16384,wf_140,14262,1662555466.4285955,1662555466.4284644,428464,472
2621,16384,wf_141,3819,1662555466.431959,1662555466.4318278,431827,1120
10146,16384,wf_142,11344,1662555466.442103,1662555466.4419718,441971,696
15514,16384,wf_143,328,1662555466.4574697,1662555466.4573386,457338,600
11150,16384,wf_144,12348,1662555466.4658813,1662555466.4657502,465750,536
13765,16384,wf_145,14963,1662555466.4702992,1662555466.470168,470168,472
13534,16384,wf_146,14732,1662555466.4790244,1662555466.4788933,478893,752
9086,16384,wf_147,10284,1662555466.4860446,1662555466.4859135,485913,672
606,16384,wf_148,1804,1662555466.5125487,1662555466.5124176,512417,600
5618,16384,wf_149,6816,1662555466.5271127,1662555466.5269816,526981,576
9464,16384,wf_150,10662,1662555466.532199,1662555466.5320678,532067,840
13477,16384,wf_151,14675,1662555466.535807,1662555466.5356758,535675,680
11308,16384,wf_153,12506,1662555466.5564172,1662555466.556286,556286,648
7084,16384,wf_154,8282,1662555466.568019,1662555466.5678878,567887,704
8756,16384,wf_155,9954,1662555466.5929956,1662555466.5928645,592864,440
13945,16384,wf_156,15143,1662555466.6168396,1662555466.6167085,616708,672
9206,16384,wf_157,10404,1662555466.6258028,1662555466.6256716,625671,600
11793,16384,wf_158,12991,1662555466.6606174,1662555466.6604862,660486,752
6690,16384,wf_159,7888,1662555466.6664145,1662555466.6662834,666283,648
3364,16384,wf_160,4562,1662555466.7149868,1662555466.7148557,714855,600
4232,16384,wf_161,5430,1662555466.7273972,1662555466.727266,727266,456
4529,16384,wf_162,5727,1662555466.7309742,1662555466.730843,730843,1168
12884,16384,wf_163,14082,1662555466.7427952,1662555466.742664,742664,808
7291,16384,wf_164,8489,1662555466.7477486,1662555466.7476175,747617,464
7556,16384,wf_165,8754,1662555466.7568183,1662555466.7566872,756687,656
12861,16384,wf_166,14059,1662555466.7678337,1662555466.7677026,767702,704
15450,16384,wf_168,264,1662555466.7892306,1662555466.7890995,789099,872
11712,16384,wf_169,12910,1662555466.8056715,1662555466.8055403,805540,632
16195,16384,wf_170,1009,1662555466.8170495,1662555466.8169184,816918,920
2236,16384,wf_171,3434,1662555466.8232784,1662555466.8231473,823147,520
8395,16384,wf_172,9593,1662555466.8271966,1662555466.8270655,827065,720
8776,16384,wf_173,9974,1662555466.830938,1662555466.830807,830807,520
2351,16384,wf_174,3549,1662555466.847907,1662555466.847776,847776,864
1613,16384,wf_175,2811,1662555466.8779442,1662555466.877813,877813,568
13489,16384,wf_176,14687,1662555466.8968263,1662555466.8966951,896695,936
1871,16384,wf_177,3069,1662555466.9065292,1662555466.906398,906398,448
13200,16384,wf_178,14398,1662555466.9127662,1662555466.912635,912635,536
5073,16384,wf_179,6271,1662555466.934057,1662555466.9339259,933925,568
14460,16384,wf_180,15658,1662555466.9495652,1662555466.949434,949433,664
5342,16384,wf_181,6540,1662555466.9572964,1662555466.9571652,957165,808
5953,16384,wf_182,7151,1662555466.9700928,1662555466.9699616,969961,656
6845,16384,wf_183,8043,1662555466.982737,1662555466.982606,982605,872
772,16384,wf_184,1970,1662555466.9913127,1662555466.9911816,991181,520
3560,16384,wf_185,4758,1662555467.0111837,1662555467.0110526,11052,600
1713,16384,wf_186,2911,1662555467.0146616,1662555467.0145304,14530,744
15366,16384,wf_187,180,1662555467.0188234,1662555467.0186923,18692,552
15697,16384,wf_188,511,1662555467.0307388,1662555467.0306077,30607,416
6206,16384,wf_189,7404,1662555467.0364668,1662555467.0363357,36335,504
9006,16384,wf_190,10204,1662555467.053709,1662555467.053578,53577,528
10622,16384,wf_191,11820,1662555467.0582626,1662555467.0581315,58131,512
13687,16384,wf_192,14885,1662555467.063926,1662555467.0637949,63794,1472
16253,16384,wf_193,1067,1662555467.0679755,1662555467.0678444,67844,672
7932,16384,wf_194,9130,1662555467.0805423,1662555467.0804112,80411,584
2049,16384,wf_195,3247,1662555467.091023,1662555467.0908918,90891,472
2861,16384,wf_196,4059,1662555467.121933,1662555467.1218019,121801,1416
8247,16384,wf_197,9445,1662555467.130052,1662555467.129921,129920,744
2190,16384,wf_198,3388,1662555467.1459546,1662555467.1458235,145823,712
4815,16384,wf_199,6013,1662555467.1628053,1662555467.1626742,162674,512
9154,16384,wf_200,10352,1662555467.175245,1662555467.175114,175113,584
6683,16384,wf_201,7881,1662555467.1801345,1662555467.1800034,180003,656
15007,16384,wf_202,16205,1662555467.183673,1662555467.1835418,183541,896
3045,16384,wf_203,4243,1662555467.2014177,1662555467.2012866,201286,664
4762,16384,wf_204,5960,1662555467.206094,1662555467.205963,205962,1280
8233,16384,wf_205,9431,1662555467.2183707,1662555467.2182395,218239,552
3294,16384,wf_206,4492,1662555467.228361,1662555467.2282298,228229,968
12094,16384,wf_207,13292,1662555467.2375667,1662555467.2374356,237435,736
13522,16384,wf_208,14720,1662555467.2535017,1662555467.2533705,253370,696
2771,16384,wf_209,3969,1662555467.2755291,1662555467.275398,275397,848
16207,16384,wf_210,1021,1662555467.2870963,1662555467.2869651,286965,1248
11890,16384,wf_211,13088,1662555467.2919788,1662555467.2918477,291847,600
7884,16384,wf_212,9082,1662555467.303423,1662555467.3032918,303291,824
3092,16384,wf_213,4290,1662555467.3106785,1662555467.3105474,310547,488
5285,16384,wf_214,6483,1662555467.3218658,1662555467.3217347,321734,1128
10044,16384,wf_215,11242,1662555467.3297024,1662555467.3295712,329571,1368
11425,16384,wf_216,12623,1662555467.3603163,1662555467.3601851,360185,864
14548,16384,wf_218,15746,1662555467.4291239,1662555467.4289927,428992,1144
7727,16384,wf_219,8925,1662555467.456098,1662555467.455967,455966,824
9256,16384,wf_220,10454,1662555467.4671843,1662555467.4670532,467053,1376
13628,16384,wf_221,14826,1662555467.4764833,1662555467.4763522,476352,672
13738,16384,wf_222,14936,1662555467.5013359,1662555467.5012047,501204,496
10235,16384,wf_223,11433,1662555467.5112364,1662555467.5111053,511105,832
7274,16384,wf_224,8472,1662555467.5207622,1662555467.520631,520631,456
13579,16384,wf_225,14777,1662555467.5249116,1662555467.5247805,524780,640
739,16384,wf_226,1937,1662555467.5451207,1662555467.5449896,544989,1200
10612,16384,wf_227,11810,1662555467.5595171,1662555467.559386,559386,656
1790,16384,wf_228,2988,1662555467.567861,1662555467.56773,567729,520
4249,16384,wf_229,5447,1662555467.5710762,1662555467.570945,570945,760
5249,16384,wf_230,6447,1662555467.5780785,1662555467.5779474,577947,432
1019,16384,wf_231,2217,1662555467.5867517,1662555467.5866206,586620,648
7941,16384,wf_232,9139,1662555467.6047118,1662555467.6045806,604580,504
7505,16384,wf_233,8703,1662555467.6086833,1662555467.6085522,608552,744
10573,16384,wf_234,11771,1662555467.6249921,1662555467.624861,624861,560
12900,16384,wf_235,14098,1662555467.646318,1662555467.6461868,646186,528
12900,16384,wf_235,14098,1662555467.646318,1662555467.6461868,646186,528
3042,16384,wf_236,4240,1662555467.6549342,1662555467.654803,654803,416
12988,16384,wf_237,14186,1662555467.6718445,1662555467.6717134,671713,512
8615,16384,wf_239,9813,1662555467.706173,1662555467.7060418,706041,688
2238,16384,wf_240,3436,1662555467.7135642,1662555467.713433,713432,784
1403,16384,wf_241,2601,1662555467.7182374,1662555467.7181063,718106,616
12381,16384,wf_242,13579,1662555467.7307725,1662555467.7306414,730641,472
13744,16384,wf_243,14942,1662555467.7346857,1662555467.7345545,734554,552
5770,16384,wf_244,6968,1662555467.7879107,1662555467.7877796,787779,888
5677,16384,wf_245,6875,1662555467.7967498,1662555467.7966187,796618,688
7162,16384,wf_246,8360,1662555467.8081193,1662555467.8079882,807988,616
25,16384,wf_247,1223,1662555467.8247707,1662555467.8246396,824639,528
15936,16384,wf_248,750,1662555467.831937,1662555467.831806,831805,552
1991,16384,wf_249,3189,1662555467.8441691,1662555467.844038,844037,544
7760,16384,wf_250,8958,1662555467.8474402,1662555467.847309,847309,640
8465,16384,wf_251,9663,1662555467.8687153,1662555467.8685842,868584,3432
6838,16384,wf_253,8036,1662555467.895684,1662555467.8955529,895552,552
11980,16384,wf_254,13178,1662555467.910857,1662555467.9107258,910725,440
4667,16384,wf_256,5865,1662555467.9343603,1662555467.9342291,934229,432
5495,16384,wf_257,6693,1662555467.9441252,1662555467.943994,943994,528
2010,16384,wf_258,3208,1662555467.9537508,1662555467.9536197,953619,816
3023,16384,wf_260,4221,1662555467.9876223,1662555467.9874911,987491,760
4470,16384,wf_261,5668,1662555467.9948783,1662555467.9947472,994747,736
7322,16384,wf_262,8520,1662555468.0092309,1662555468.0090997,9099,520
12690,16384,wf_263,13888,1662555468.0408213,1662555468.0406902,40690,632
14512,16384,wf_264,15710,1662555468.0526762,1662555468.052545,52545,680
8935,16384,wf_265,10133,1662555468.069,1662555468.0688689,68868,568
1446,16384,wf_266,2644,1662555468.0854163,1662555468.0852852,85285,592
11674,16384,wf_267,12872,1662555468.0929146,1662555468.0927835,92783,640
6099,16384,wf_268,7297,1662555468.1047285,1662555468.1045973,104597,3520
5500,16384,wf_269,6698,1662555468.1082165,1662555468.1080854,108085,656
9992,16384,wf_270,11190,1662555468.1294427,1662555468.1293116,129311,856
3617,16384,wf_271,4815,1662555468.1352677,1662555468.1351366,135136,624
2304,16384,wf_272,3502,1662555468.1624808,1662555468.1623497,162349,1072
13360,16384,wf_273,14558,1662555468.1702507,1662555468.1701195,170119,992
1519,16384,wf_274,2717,1662555468.180953,1662555468.180822,180821,656
1077,16384,wf_275,2275,1662555468.192568,1662555468.192437,192437,496
12611,16384,wf_276,13809,1662555468.2014222,1662555468.201291,201291,456
3338,16384,wf_277,4536,1662555468.2291853,1662555468.2290542,229054,520
4847,16384,wf_278,6045,1662555468.2524858,1662555468.2523546,252354,560
14715,16384,wf_279,15913,1662555468.2572331,1662555468.257102,257102,520
4196,16384,wf_281,5394,1662555468.2734728,1662555468.2733417,273341,1008
5028,16384,wf_282,6226,1662555468.28015,1662555468.2800188,280018,608
946,16384,wf_283,2144,1662555468.2833476,1662555468.2832165,283216,528
10056,16384,wf_284,11254,1662555468.3017752,1662555468.301644,301644,2224
141,16384,wf_285,1339,1662555468.3053212,1662555468.30519,305190,656
9867,16384,wf_286,11065,1662555468.3256524,1662555468.3255212,325521,432
13724,16384,wf_287,14922,1662555468.3439796,1662555468.3438485,343848,680
3929,16384,wf_288,5127,1662555468.3539457,1662555468.3538146,353814,1064
8271,16384,wf_289,9469,1662555468.3583589,1662555468.3582277,358227,664
15730,16384,wf_290,544,1662555468.3623533,1662555468.3622222,362222,632
15730,16384,wf_290,544,1662555468.3623533,1662555468.3622222,362222,632
1742,16384,wf_291,2940,1662555468.3689063,1662555468.3687751,368775,1008
13540,16384,wf_292,14738,1662555468.3738134,1662555468.3736823,373682,624
10360,16384,wf_293,11558,1662555468.3792067,1662555468.3790755,379075,904
14829,16384,wf_294,16027,1662555468.3935015,1662555468.3933704,393370,800
14853,16384,wf_295,16051,1662555468.401417,1662555468.401286,401285,704
1881,16384,wf_296,3079,1662555468.4104044,1662555468.4102733,410273,504
8566,16384,wf_297,9764,1662555468.4143026,1662555468.4141715,414171,752
10441,16384,wf_298,11639,1662555468.4206643,1662555468.4205332,420533,824
11063,16384,wf_299,12261,1662555468.4323738,1662555468.4322426,432242,592
6734,16384,wf_300,7932,1662555468.4446354,1662555468.4445043,444504,528
12960,16384,wf_301,14158,1662555468.4557452,1662555468.455614,455614,712
7369,16384,wf_302,8567,1662555468.4708123,1662555468.4706812,470681,456
15954,16384,wf_303,768,1662555468.4820564,1662555468.4819252,481925,520
641,16384,wf_304,1839,1662555468.5003893,1662555468.5002582,500258,432
15743,16384,wf_305,557,1662555468.5129142,1662555468.512783,512782,504
13463,16384,wf_306,14661,1662555468.5272381,1662555468.527107,527106,936
13790,16384,wf_307,14988,1662555468.533838,1662555468.533707,533706,560
2786,16384,wf_308,3984,1662555468.5457478,1662555468.5456166,545616,1560
6910,16384,wf_310,8108,1662555468.591257,1662555468.591126,591125,1264
1050,16384,wf_311,2248,1662555468.6101933,1662555468.6100621,610062,528
13644,16384,wf_312,14842,1662555468.6170642,1662555468.616933,616933,480
10559,16384,wf_313,11757,1662555468.6219256,1662555468.6217945,621794,760
1876,16384,wf_314,3074,1662555468.6256883,1662555468.6255572,625557,616
10321,16384,wf_315,11519,1662555468.629756,1662555468.6296248,629624,496
2191,16384,wf_316,3389,1662555468.64677,1662555468.6466389,646638,784
13412,16384,wf_317,14610,1662555468.6550438,1662555468.6549127,654912,904
11242,16384,wf_318,12440,1662555468.6651664,1662555468.6650352,665035,896
15494,16384,wf_319,308,1662555468.6802144,1662555468.6800833,680083,656
11608,16384,wf_320,12806,1662555468.6886292,1662555468.688498,688497,536
14081,16384,wf_321,15279,1662555468.705647,1662555468.7055159,705515,560
14487,16384,wf_322,15685,1662555468.715639,1662555468.715508,715507,496
7756,16384,wf_323,8954,1662555468.7220635,1662555468.7219324,721932,720
7898,16384,wf_324,9096,1662555468.7261996,1662555468.7260685,726068,736
6996,16384,wf_325,8194,1662555468.7435515,1662555468.7434204,743420,1088
8112,16384,wf_326,9310,1662555468.7559464,1662555468.7558153,755815,824
13044,16384,wf_328,14242,1662555468.7827866,1662555468.7826555,782655,504
12231,16384,wf_329,13429,1662555468.7909803,1662555468.7908492,790849,1216
15731,16384,wf_330,545,1662555468.807395,1662555468.8072639,807263,544
7599,16384,wf_331,8797,1662555468.8445268,1662555468.8443956,844395,624
8901,16384,wf_332,10099,1662555468.8478768,1662555468.8477457,847745,624
15028,16384,wf_333,16226,1662555468.860632,1662555468.8605008,860500,1112
16318,16384,wf_334,1132,1662555468.865979,1662555468.8658478,865847,800
11929,16384,wf_335,13127,1662555468.8710186,1662555468.8708875,870887,616
13098,16384,wf_336,14296,1662555468.8756757,1662555468.8755445,875544,544
8841,16384,wf_337,10039,1662555468.8899162,1662555468.889785,889784,632
11361,16384,wf_338,12559,1662555468.8952389,1662555468.8951077,895107,464
4301,16384,wf_339,5499,1662555468.899238,1662555468.899107,899106,688
13450,16384,wf_340,14648,1662555468.9033859,1662555468.9032547,903254,864
5581,16384,wf_341,6779,1662555468.9100745,1662555468.9099433,909943,520
9564,16384,wf_342,10762,1662555468.9137435,1662555468.9136124,913612,936
10677,16384,wf_343,11875,1662555468.919722,1662555468.919591,919591,536
3427,16384,wf_344,4625,1662555468.9243062,1662555468.924175,924175,656
15515,16384,wf_345,329,1662555468.9434144,1662555468.9432833,943283,496
9635,16384,wf_346,10833,1662555468.9476662,1662555468.947535,947534,432
2430,16384,wf_347,3628,1662555468.961553,1662555468.961422,961421,784
4614,16384,wf_350,5812,1662555468.993795,1662555468.9936638,993663,1016
8653,16384,wf_351,9851,1662555469.0002947,1662555469.0001636,163,576
12393,16384,wf_352,13591,1662555469.0070539,1662555469.0069227,6922,616
15848,16384,wf_353,662,1662555469.021023,1662555469.020892,20891,528
229,16384,wf_354,1427,1662555469.0334122,1662555469.033281,33281,648
973,16384,wf_355,2171,1662555469.0509193,1662555469.0507882,50788,648
5450,16384,wf_357,6648,1662555469.0682774,1662555469.0681462,68146,3208
12482,16384,wf_358,13680,1662555469.0719388,1662555469.0718076,71807,584
5672,16384,wf_359,6870,1662555469.0775533,1662555469.0774221,77422,552
444,16384,wf_360,1642,1662555469.0860374,1662555469.0859063,85906,608
15510,16384,wf_361,324,1662555469.1180646,1662555469.1179335,117933,496
4251,16384,wf_362,5449,1662555469.127318,1662555469.1271868,127186,792
15734,16384,wf_363,548,1662555469.1387079,1662555469.1385767,138576,608
13692,16384,wf_364,14890,1662555469.1488416,1662555469.1487105,148710,464
8360,16384,wf_365,9558,1662555469.1579764,1662555469.1578453,157845,616
15839,16384,wf_366,653,1662555469.162318,1662555469.1621869,162186,680
14698,16384,wf_367,15896,1662555469.182633,1662555469.1825018,182501,576
2493,16384,wf_368,3691,1662555469.191817,1662555469.191686,191685,1168
9614,16384,wf_369,10812,1662555469.1969337,1662555469.1968026,196802,664
13730,16384,wf_370,14928,1662555469.2006571,1662555469.200526,200526,632
1508,16384,wf_371,2706,1662555469.2096987,1662555469.2095675,209567,952
8855,16384,wf_372,10053,1662555469.2133687,1662555469.2132375,213237,416
2025,16384,wf_373,3223,1662555469.2181473,1662555469.2180161,218016,464
1067,16384,wf_374,2265,1662555469.235462,1662555469.2353308,235330,648
8780,16384,wf_375,9978,1662555469.2560627,1662555469.2559316,255931,624
439,16384,wf_376,1637,1662555469.2611926,1662555469.2610614,261061,800
3732,16384,wf_377,4930,1662555469.2698061,1662555469.269675,269675,528
13388,16384,wf_378,14586,1662555469.2847772,1662555469.284646,284646,848
9107,16384,wf_380,10305,1662555469.3006563,1662555469.3005252,300525,528
13801,16384,wf_381,14999,1662555469.3161097,1662555469.3159785,315978,640
13609,16384,wf_382,14807,1662555469.3372734,1662555469.3371422,337142,1056
14233,16384,wf_383,15431,1662555469.3416715,1662555469.3415403,341540,696
3973,16384,wf_384,5171,1662555469.3596814,1662555469.3595502,359550,520
1637,16384,wf_386,2835,1662555469.3758314,1662555469.3757002,375700,712
16229,16384,wf_387,1043,1662555469.409976,1662555469.4098449,409844,864
315,16384,wf_388,1513,1662555469.416057,1662555469.415926,415925,872
13413,16384,wf_389,14611,1662555469.4196439,1662555469.4195127,419512,536
6090,16384,wf_390,7288,1662555469.4252043,1662555469.4250731,425073,488
10219,16384,wf_391,11417,1662555469.4498134,1662555469.4496822,449682,480
161,16384,wf_392,1359,1662555469.461708,1662555469.461577,461577,888
945,16384,wf_393,2143,1662555469.4702232,1662555469.470092,470091,448
16025,16384,wf_394,839,1662555469.4778676,1662555469.4777365,477736,744
972,16384,wf_395,2170,1662555469.4951048,1662555469.4949737,494973,712
12441,16384,wf_396,13639,1662555469.5060425,1662555469.5059114,505911,672
4118,16384,wf_397,5316,1662555469.5170357,1662555469.5169046,516904,600
3088,16384,wf_398,4286,1662555469.5388641,1662555469.538733,538732,560
14053,16384,wf_399,15251,1662555469.5552382,1662555469.555107,555107,496
11432,16384,wf_400,12630,1662555469.565362,1662555469.5652308,565230,792
14685,16384,wf_401,15883,1662555469.5688746,1662555469.5687435,568743,672
10140,16384,wf_402,11338,1662555469.573221,1662555469.5730898,573089,488
3485,16384,wf_403,4683,1662555469.58615,1662555469.5860188,586018,584
15176,16384,wf_404,16374,1662555469.605359,1662555469.605228,605228,856
3398,16384,wf_405,4596,1662555469.6205046,1662555469.6203735,620373,608
2559,16384,wf_406,3757,1662555469.6441312,1662555469.644,643999,520
8805,16384,wf_407,10003,1662555469.6529057,1662555469.6527746,652774,520
3916,16384,wf_408,5114,1662555469.6887264,1662555469.6885953,688595,680
14909,16384,wf_409,16107,1662555469.6945252,1662555469.694394,694394,712
1109,16384,wf_410,2307,1662555469.703853,1662555469.7037218,703721,696
11703,16384,wf_411,12901,1662555469.7096407,1662555469.7095096,709509,688
2450,16384,wf_412,3648,1662555469.7150578,1662555469.7149267,714926,440
6827,16384,wf_413,8025,1662555469.7198033,1662555469.7196722,719672,520
5090,16384,wf_414,6288,1662555469.7233143,1662555469.7231832,723183,624
11381,16384,wf_415,12579,1662555469.7324064,1662555469.7322752,732275,4200
4197,16384,wf_416,5395,1662555469.7565317,1662555469.7564006,756400,648
3244,16384,wf_417,4442,1662555469.7708588,1662555469.7707276,770727,560
13681,16384,wf_418,14879,1662555469.7747488,1662555469.7746177,774617,784
3135,16384,wf_419,4333,1662555469.7842734,1662555469.7841423,784142,712
13332,16384,wf_420,14530,1662555469.800542,1662555469.800411,800410,1072
5154,16384,wf_421,6352,1662555469.804712,1662555469.804581,804580,440
10996,16384,wf_422,12194,1662555469.8110592,1662555469.810928,810928,704
1446,16384,wf_423,2644,1662555469.8184295,1662555469.8182983,818298,584
8968,16384,wf_424,10166,1662555469.829142,1662555469.829011,829011,768
7053,16384,wf_425,8251,1662555469.846244,1662555469.846113,846112,1088
13253,16384,wf_426,14451,1662555469.8608077,1662555469.8606765,860676,848
8597,16384,wf_427,9795,1662555469.8644161,1662555469.864285,864285,640
4299,16384,wf_428,5497,1662555469.8926342,1662555469.892503,892503,544
12648,16384,wf_429,13846,1662555469.9143436,1662555469.9142125,914212,816
1607,16384,wf_430,2805,1662555469.9485607,1662555469.9484296,948429,592
11043,16384,wf_431,12241,1662555469.96335,1662555469.963219,963218,632
6207,16384,wf_432,7405,1662555469.974352,1662555469.9742208,974220,456
12685,16384,wf_434,13883,1662555469.9952133,1662555469.9950821,995082,656
43,16384,wf_435,1241,1662555470.003328,1662555470.003197,3196,456
8417,16384,wf_436,9615,1662555470.0176318,1662555470.0175006,17500,896
809,16384,wf_437,2007,1662555470.0273156,1662555470.0271845,27184,840
11310,16384,wf_438,12508,1662555470.0404522,1662555470.040321,40321,440
1469,16384,wf_440,2667,1662555470.0880435,1662555470.0879123,87912,568
11192,16384,wf_441,12390,1662555470.1238549,1662555470.1237237,123723,792
2019,16384,wf_442,3217,1662555470.141847,1662555470.1417158,141715,520
7054,16384,wf_443,8252,1662555470.1573255,1662555470.1571944,157194,544
809,16384,wf_444,2007,1662555470.1691668,1662555470.1690357,169035,656
4754,16384,wf_445,5952,1662555470.1831558,1662555470.1830246,183024,584
3492,16384,wf_446,4690,1662555470.1877084,1662555470.1875772,187577,648
3742,16384,wf_447,4940,1662555470.1921637,1662555470.1920326,192032,1360
2301,16384,wf_448,3499,1662555470.2174911,1662555470.21736,217359,656
807,16384,wf_449,2005,1662555470.2290466,1662555470.2289155,228915,1056
1081,16384,wf_450,2279,1662555470.237494,1662555470.2373629,237362,608
10603,16384,wf_451,11801,1662555470.2650137,1662555470.2648826,264882,816
2665,16384,wf_452,3863,1662555470.2774785,1662555470.2773473,277347,656
347,16384,wf_453,1545,1662555470.281472,1662555470.2813408,281340,824
14676,16384,wf_454,15874,1662555470.2868233,1662555470.2866921,286692,976
10184,16384,wf_455,11382,1662555470.2914014,1662555470.2912703,291270,904
65,16384,wf_456,1263,1662555470.300836,1662555470.300705,300705,696
12394,16384,wf_457,13592,1662555470.3170877,1662555470.3169565,316956,576
14273,16384,wf_458,15471,1662555470.3277063,1662555470.3275752,327575,928
11802,16384,wf_459,13000,1662555470.3345528,1662555470.3344216,334421,624
2065,16384,wf_460,3263,1662555470.341642,1662555470.3415108,341510,680
15402,16384,wf_461,216,1662555470.3489876,1662555470.3488564,348856,624
13530,16384,wf_462,14728,1662555470.3606668,1662555470.3605356,360535,624
14729,16384,wf_463,15927,1662555470.3653271,1662555470.365196,365195,656
16371,16384,wf_464,1185,1662555470.3772848,1662555470.3771536,377153,640
2871,16384,wf_466,4069,1662555470.4133165,1662555470.4131854,413185,512
13569,16384,wf_467,14767,1662555470.4239306,1662555470.4237995,423799,744
6549,16384,wf_468,7747,1662555470.4564772,1662555470.456346,456345,504
11478,16384,wf_469,12676,1662555470.4823933,1662555470.4822621,482262,824
8611,16384,wf_470,9809,1662555470.4870713,1662555470.4869401,486940,544
269,16384,wf_471,1467,1662555470.494972,1662555470.4948409,494840,3512
12421,16384,wf_472,13619,1662555470.520972,1662555470.520841,520840,624
16217,16384,wf_473,1031,1662555470.52629,1662555470.5261588,526158,720
14777,16384,wf_474,15975,1662555470.5379555,1662555470.5378244,537824,576
4581,16384,wf_475,5779,1662555470.5527592,1662555470.552628,552627,496
2314,16384,wf_476,3512,1662555470.5672867,1662555470.5671556,567155,488
9859,16384,wf_477,11057,1662555470.580764,1662555470.580633,580632,624
2165,16384,wf_478,3363,1662555470.588894,1662555470.5887628,588762,624
2668,16384,wf_479,3866,1662555470.5948262,1662555470.594695,594695,608
15058,16384,wf_481,16256,1662555470.6066823,1662555470.6065512,606551,744
1000,16384,wf_482,2198,1662555470.6102774,1662555470.6101463,610146,760
6176,16384,wf_483,7374,1662555470.6297932,1662555470.629662,629661,968
7563,16384,wf_484,8761,1662555470.6332214,1662555470.6330903,633090,568
13258,16384,wf_485,14456,1662555470.637463,1662555470.637332,637332,632
11869,16384,wf_486,13067,1662555470.6498098,1662555470.6496787,649678,2704
6653,16384,wf_487,7851,1662555470.6596296,1662555470.6594985,659498,688
9122,16384,wf_488,10320,1662555470.6742787,1662555470.6741476,674147,840
2599,16384,wf_489,3797,1662555470.708374,1662555470.708243,708242,3688
3009,16384,wf_490,4207,1662555470.7130475,1662555470.7129164,712916,720
13376,16384,wf_491,14574,1662555470.727162,1662555470.7270308,727030,584
1903,16384,wf_492,3101,1662555470.731836,1662555470.731705,731704,432
15103,16384,wf_493,16301,1662555470.7357051,1662555470.735574,735574,616
2257,16384,wf_494,3455,1662555470.7510622,1662555470.750931,750930,528
14864,16384,wf_495,16062,1662555470.7542305,1662555470.7540994,754099,704
1497,16384,wf_496,2695,1662555470.7596366,1662555470.7595055,759505,512
6544,16384,wf_497,7742,1662555470.7642562,1662555470.764125,764125,640
6544,16384,wf_497,7742,1662555470.7642562,1662555470.764125,764125,640
13527,16384,wf_498,14725,1662555470.768538,1662555470.7684069,768406,440
820,16384,wf_499,2018,1662555470.7849743,1662555470.7848432,784843,840
7877,16384,wf_500,9075,1662555470.7902133,1662555470.7900822,790082,576
12084,16384,wf_501,13282,1662555470.7984903,1662555470.7983592,798359,784
13088,16384,wf_502,14286,1662555470.80876,1662555470.8086288,808628,568
13249,16384,wf_503,14447,1662555470.813387,1662555470.8132558,813255,464
16319,16384,wf_504,1133,1662555470.8293085,1662555470.8291774,829177,632
9982,16384,wf_505,11180,1662555470.8412828,1662555470.8411517,841151,496
413,16384,wf_506,1611,1662555470.8666055,1662555470.8664744,866474,672
6815,16384,wf_507,8013,1662555470.8826935,1662555470.8825624,882562,960
15667,16384,wf_508,481,1662555470.8868163,1662555470.8866851,886685,728
6916,16384,wf_509,8114,1662555470.8963053,1662555470.8961742,896174,888
14234,16384,wf_510,15432,1662555470.9045806,1662555470.9044495,904449,944
2645,16384,wf_511,3843,1662555470.912308,1662555470.9121768,912176,608
2276,16384,wf_512,3474,1662555470.9197826,1662555470.9196515,919651,536
6424,16384,wf_513,7622,1662555470.924298,1662555470.924167,924166,1032
9964,16384,wf_514,11162,1662555470.9442384,1662555470.9441073,944107,832
6868,16384,wf_515,8066,1662555470.954923,1662555470.9547918,954791,592
10076,16384,wf_516,11274,1662555470.9651024,1662555470.9649713,964971,560
5029,16384,wf_517,6227,1662555470.9776855,1662555470.9775543,977554,1208
9337,16384,wf_520,10535,1662555471.0248554,1662555471.0247242,24724,720
4769,16384,wf_521,5967,1662555471.0297437,1662555471.0296125,29612,1080
9925,16384,wf_522,11123,1662555471.0477078,1662555471.0475767,47576,672
8514,16384,wf_523,9712,1662555471.0518184,1662555471.0516872,51687,440
11626,16384,wf_524,12824,1662555471.0679178,1662555471.0677867,67786,776
12404,16384,wf_525,13602,1662555471.0729516,1662555471.0728204,72820,512
11088,16384,wf_526,12286,1662555471.0786693,1662555471.0785382,78538,624
317,16384,wf_527,1515,1662555471.0825706,1662555471.0824394,82439,744
317,16384,wf_527,1515,1662555471.0825706,1662555471.0824394,82439,744
15997,16384,wf_528,811,1662555471.102894,1662555471.102763,102762,528
8960,16384,wf_529,10158,1662555471.1219196,1662555471.1217885,121788,880
1665,16384,wf_530,2863,1662555471.1421564,1662555471.1420252,142025,712
4287,16384,wf_531,5485,1662555471.1518416,1662555471.1517105,151710,1144
1640,16384,wf_532,2838,1662555471.1613176,1662555471.1611865,161186,568
